IdAlumno,Nivel_academico,Facultad,Grado,Sede,Sexo,Promedio_final,Creditos_acumulados,Anio_matricula,Anio_tramite,Tipo_estudio,Fecha_egreso,Anio_egreso,Semestre_egreso
8260,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.21,72,2021,2024,REGULAR,2024-01-09,2024,20241
8261,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.47,72,2021,2024,REGULAR,2024-01-09,2024,20241
8262,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.53,72,2021,2024,REGULAR,2024-01-09,2024,20241
8263,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.29,72,2021,2024,REGULAR,2024-01-09,2024,20241
8264,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.07,72,2019,2024,REGULAR,2024-01-09,2024,20241
8265,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.42,72,2021,2024,REGULAR,2024-01-09,2024,20241
8266,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.63,72,2021,2024,REGULAR,2024-01-09,2024,20241
8267,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.28,72,2021,2024,REGULAR,2024-01-09,2024,20241
8268,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.46,72,2021,2024,REGULAR,2024-01-09,2024,20241
8269,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.5,72,2021,2024,REGULAR,2024-01-09,2024,20241
8270,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.69,72,2021,2024,REGULAR,2024-01-09,2024,20241
8271,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.64,72,2021,2024,REGULAR,2024-01-09,2024,20241
8272,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.15,72,2021,2024,REGULAR,2024-01-09,2024,20241
8273,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.79,72,2021,2024,REGULAR,2024-01-09,2024,20241
8274,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.06,72,2021,2024,REGULAR,2024-01-09,2024,20241
8275,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.6,72,2021,2024,REGULAR,2024-01-09,2024,20241
8276,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.07,72,2021,2024,REGULAR,2024-01-09,2024,20241
8277,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.9,72,2021,2024,REGULAR,2024-01-09,2024,20241
8278,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.63,72,2021,2024,REGULAR,2024-01-09,2024,20241
8279,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.33,72,2021,2024,REGULAR,2024-01-09,2024,20241
8280,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.38,72,2021,2024,REGULAR,2024-01-09,2024,20241
8281,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.81,72,2021,2024,REGULAR,2024-01-09,2024,20241
8282,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.31,72,2021,2024,REGULAR,2024-01-09,2024,20241
8283,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.26,72,2021,2024,REGULAR,2024-01-09,2024,20241
8284,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.42,72,2021,2024,REGULAR,2024-01-09,2024,20241
8285,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.85,72,2021,2024,REGULAR,2024-01-09,2024,20241
8286,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.57,72,2021,2024,REGULAR,2024-01-09,2024,20241
8287,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.42,72,2021,2024,REGULAR,2024-01-09,2024,20241
8288,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.79,72,2021,2024,REGULAR,2024-01-09,2024,20241
8289,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.28,72,2021,2024,REGULAR,2024-01-09,2024,20241
8290,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.47,72,2018,2024,REGULAR,2024-01-09,2024,20241
8291,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.79,72,2021,2024,REGULAR,2024-01-09,2024,20241
8292,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.78,72,2021,2024,REGULAR,2024-01-09,2024,20241
8293,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.0,72,2021,2024,REGULAR,2024-01-09,2024,20241
8294,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.24,72,2021,2024,REGULAR,2024-01-09,2024,20241
8295,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.61,72,2021,2024,REGULAR,2024-01-08,2024,20241
8296,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.5,72,2021,2024,REGULAR,2024-01-09,2024,20241
8297,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.19,72,2021,2024,REGULAR,2024-01-09,2024,20241
8298,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.42,72,2021,2024,REGULAR,2024-01-09,2024,20241
8299,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.63,72,2021,2024,REGULAR,2024-01-09,2024,20241
8300,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.04,72,2021,2024,REGULAR,2024-01-09,2024,20241
8301,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.63,72,2021,2024,REGULAR,2024-01-09,2024,20241
8302,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.28,72,2021,2024,REGULAR,2024-01-09,2024,20241
8303,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.94,72,2021,2024,REGULAR,2024-01-09,2024,20241
8304,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.17,72,2021,2024,REGULAR,2024-01-09,2024,20241
8305,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.07,72,2021,2024,REGULAR,2024-01-09,2024,20241
8306,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.43,72,2021,2024,REGULAR,2024-01-09,2024,20241
8307,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.99,72,2021,2024,REGULAR,2024-01-09,2024,20241
8308,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.79,72,2021,2024,REGULAR,2024-01-09,2024,20241
8309,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.14,72,2021,2024,REGULAR,2024-01-09,2024,20241
8310,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.88,72,2021,2024,REGULAR,2024-01-09,2024,20241
8311,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.51,72,2021,2024,REGULAR,2024-01-09,2024,20241
8312,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.85,72,2021,2024,REGULAR,2024-01-09,2024,20241
8313,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.72,72,2020,2024,REGULAR,2024-01-09,2024,20241
8314,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.88,72,2021,2024,REGULAR,2024-01-09,2024,20241
8315,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.03,72,2021,2024,REGULAR,2024-01-09,2024,20241
8316,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.47,72,2021,2024,REGULAR,2024-01-09,2024,20241
8317,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.36,72,2021,2024,REGULAR,2024-01-09,2024,20241
8318,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.76,72,2021,2024,REGULAR,2024-01-09,2024,20241
8319,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.85,72,2021,2024,REGULAR,2024-01-09,2024,20241
8320,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.56,72,2021,2024,REGULAR,2024-01-09,2024,20241
8321,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,19.04,72,2021,2024,REGULAR,2024-01-09,2024,20241
8322,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.36,72,2021,2024,REGULAR,2024-01-09,2024,20241
8323,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.61,72,2021,2024,REGULAR,2024-01-09,2024,20241
8324,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.29,52,2022,2024,REGULAR,2024-01-11,2024,20241
8325,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.52,52,2022,2024,REGULAR,2024-01-11,2024,20241
8326,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.44,52,2022,2024,REGULAR,2024-01-11,2024,20241
8327,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.25,52,2022,2024,REGULAR,2024-01-11,2024,20241
8328,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.85,52,2022,2024,REGULAR,2024-01-11,2024,20241
8329,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8330,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8331,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.94,52,2022,2024,REGULAR,2024-01-11,2024,20241
8332,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.25,52,2022,2024,REGULAR,2024-01-11,2024,20241
8333,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.71,52,2022,2024,REGULAR,2024-01-11,2024,20241
8334,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8335,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.23,52,2022,2024,REGULAR,2024-01-11,2024,20241
8336,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,15.87,52,2022,2024,REGULAR,2024-01-11,2024,20241
8337,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.5,52,2022,2024,REGULAR,2024-01-11,2024,20241
8338,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.63,52,2022,2024,REGULAR,2024-01-11,2024,20241
8339,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8340,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8341,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.12,52,2022,2024,REGULAR,2024-01-11,2024,20241
8342,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.87,52,2022,2024,REGULAR,2024-01-11,2024,20241
8343,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.23,52,2022,2024,REGULAR,2024-01-11,2024,20241
8344,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8345,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8346,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8347,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.13,52,2022,2024,REGULAR,2024-01-11,2024,20241
8348,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.44,52,2022,2024,REGULAR,2024-01-11,2024,20241
8349,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8350,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.62,52,2022,2024,REGULAR,2024-01-11,2024,20241
8351,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8352,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8353,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8354,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.29,52,2022,2024,REGULAR,2024-01-11,2024,20241
8355,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.0,52,2022,2024,REGULAR,2024-01-11,2024,20241
8356,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.37,52,2022,2024,REGULAR,2024-01-11,2024,20241
8357,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.46,52,2022,2024,REGULAR,2024-01-11,2024,20241
8358,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8359,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.92,52,2022,2024,REGULAR,2024-01-11,2024,20241
8360,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,18.08,52,2022,2024,REGULAR,2024-01-11,2024,20241
8361,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.35,52,2022,2024,REGULAR,2024-01-11,2024,20241
8362,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.08,52,2022,2024,REGULAR,2024-01-11,2024,20241
8363,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8364,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.63,52,2022,2024,REGULAR,2024-01-11,2024,20241
8365,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.1,52,2022,2024,REGULAR,2024-01-11,2024,20241
8366,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.02,52,2022,2024,REGULAR,2024-01-11,2024,20241
8367,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.42,52,2022,2024,REGULAR,2024-01-11,2024,20241
8368,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.92,52,2021,2024,REGULAR,2024-01-11,2024,20241
8369,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8370,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.71,52,2022,2024,REGULAR,2024-01-11,2024,20241
8371,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8372,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.65,52,2022,2024,REGULAR,2024-01-11,2024,20241
8373,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.83,52,2022,2024,REGULAR,2024-01-11,2024,20241
8374,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.9,52,2022,2024,REGULAR,2024-01-11,2024,20241
8375,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.06,52,2022,2024,REGULAR,2024-01-11,2024,20241
8376,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.38,52,2022,2024,REGULAR,2024-01-11,2024,20241
8377,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.58,52,2022,2024,REGULAR,2024-01-11,2024,20241
8378,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,18.1,52,2022,2024,REGULAR,2024-01-11,2024,20241
8379,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8380,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.65,52,2022,2024,REGULAR,2024-01-11,2024,20241
8381,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8382,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.94,52,2022,2024,REGULAR,2024-01-11,2024,20241
8383,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.15,52,2022,2024,REGULAR,2024-01-11,2024,20241
8384,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8385,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.79,52,2022,2024,REGULAR,2024-01-11,2024,20241
8386,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.77,52,2022,2024,REGULAR,2024-01-11,2024,20241
8387,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.79,52,2022,2024,REGULAR,2024-01-11,2024,20241
8388,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8389,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.37,52,2022,2024,REGULAR,2024-01-11,2024,20241
8390,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.19,52,2022,2024,REGULAR,2024-01-11,2024,20241
8391,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.79,52,2022,2024,REGULAR,2024-01-11,2024,20241
8392,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.69,52,2022,2024,REGULAR,2024-01-11,2024,20241
8393,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,15.88,52,2016,2024,REGULAR,2024-01-11,2024,20241
8394,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.21,52,2022,2024,REGULAR,2024-01-11,2024,20241
8395,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.9,52,2022,2024,REGULAR,2024-01-11,2024,20241
8396,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.56,52,2022,2024,REGULAR,2024-01-11,2024,20241
8397,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.92,52,2022,2024,REGULAR,2024-01-11,2024,20241
8398,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.12,52,2022,2024,REGULAR,2024-01-11,2024,20241
8399,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.87,52,2022,2024,REGULAR,2024-01-11,2024,20241
8400,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.63,52,2022,2024,REGULAR,2024-01-11,2024,20241
8401,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8402,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.58,52,2022,2024,REGULAR,2024-01-11,2024,20241
8403,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.81,52,2022,2024,REGULAR,2024-01-11,2024,20241
8404,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.4,52,2022,2024,REGULAR,2024-01-11,2024,20241
8405,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.54,52,2022,2024,REGULAR,2024-01-11,2024,20241
8406,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.96,52,2022,2024,REGULAR,2024-01-11,2024,20241
8407,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.06,52,2005,2024,REGULAR,2024-01-11,2024,20241
8408,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8409,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8410,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.56,52,2022,2024,REGULAR,2024-01-11,2024,20241
8411,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.5,52,2021,2024,REGULAR,2024-01-11,2024,20241
8412,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.67,52,2022,2024,REGULAR,2024-01-11,2024,20241
8413,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.85,52,2022,2024,REGULAR,2024-01-11,2024,20241
8414,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8415,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.71,52,2022,2024,REGULAR,2024-01-11,2024,20241
8416,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.48,52,2022,2024,REGULAR,2024-01-11,2024,20241
8417,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.04,52,2022,2024,REGULAR,2024-01-11,2024,20241
8418,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.44,52,2021,2024,REGULAR,2024-01-11,2024,20241
8419,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.75,52,2022,2024,REGULAR,2024-01-11,2024,20241
8420,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.6,52,2022,2024,REGULAR,2024-01-11,2024,20241
8421,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,16.98,52,2022,2024,REGULAR,2024-01-11,2024,20241
8422,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.02,52,2022,2024,REGULAR,2024-01-11,2024,20241
